repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
887,A3,Vertical lift motor,4,55,4,4,928,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
887,A4,AGV/shuttle drive unit,2,15,2,2,928,unstratified_random,3,69,51.59437184534412,Q2_20_40pct,0.587245025237247,0.4,23.48980100948988,2,58.724502523724695,2,40.0,5
887,A5,Packing-station roller motor,3,35,3,2,928,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
888,A1,Inbound conveyor motor,4,40,3,3,929,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
888,A2,Sortation conveyor drive,5,80,5,4,929,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
888,A3,Vertical lift motor,4,55,4,4,929,unstratified_random,58,37,44.85465760060767,Q2_20_40pct,0.6411627391951387,0.8,51.293019135611104,1,64.11627391951387,2,80.0,2
888,A4,AGV/shuttle drive unit,2,15,2,2,929,unstratified_random,29,90,101.07862421817065,Q4_60_80pct,0.19137100625463488,0.4,7.654840250185396,3,19.13710062546349,3,40.0,5
888,A5,Packing-station roller motor,3,35,3,2,929,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.5333333333333333,46.43919170193556,2,87.07348444112918,1,60.0,4
889,A1,Inbound conveyor motor,4,40,3,3,930,unstratified_random,87,116,144.3579823471946,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
889,A2,Sortation conveyor drive,5,80,5,4,930,unstratified_random,19,87,106.94874018187056,Q4_60_80pct,0.14441007854503551,0.9333333333333333,13.478273997536649,3,14.441007854503551,3,100.0,1
889,A3,Vertical lift motor,4,55,4,4,930,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,4,2.5469608231791674,4,80.0,2
889,A4,AGV/shuttle drive unit,2,15,2,2,930,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.4,21.370120592305373,1,53.42530148076343,1,40.0,5
889,A5,Packing-station roller motor,3,35,3,2,930,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.5333333333333333,13.5943071767841,2,25.48932595647019,2,60.0,4
890,A1,Inbound conveyor motor,4,40,3,3,931,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.6666666666666667,37.781833784480774,3,56.67275067672115,2,80.0,2
890,A2,Sortation conveyor drive,5,80,5,4,931,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.9333333333333333,45.69895078821947,1,48.963161558806576,3,100.0,1
890,A3,Vertical lift motor,4,55,4,4,931,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.8,31.340435434410463,4,39.175544293013076,4,80.0,2
890,A4,AGV/shuttle drive unit,2,15,2,2,931,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.4,9.516518443247529,5,23.79129610811882,5,40.0,5
890,A5,Packing-station roller motor,3,35,3,2,931,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.5333333333333333,42.597489556324156,2,79.8702929181078,1,60.0,4
891,A1,Inbound conveyor motor,4,40,3,3,932,unstratified_random,20,16,23.928748965669588,Q1_shortest_0_20pct,0.8085700082746433,0.6666666666666667,53.90466721830956,2,80.85700082746433,2,80.0,2
891,A2,Sortation conveyor drive,5,80,5,4,932,unstratified_random,42,10,15.95535794283765,Q1_shortest_0_20pct,0.8723571364572988,0.9333333333333333,81.41999940268123,1,87.23571364572989,1,100.0,1
891,A3,Vertical lift motor,4,55,4,4,932,unstratified_random,61,21,41.30030317056766,Q2_20_40pct,0.6695975746354588,0.8,53.56780597083671,3,66.95975746354588,4,80.0,2
891,A4,AGV/shuttle drive unit,2,15,2,2,932,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.4,9.064893069516069,5,22.66223267379017,5,40.0,5
891,A5,Packing-station roller motor,3,35,3,2,932,unstratified_random,24,20,32.316305129135706,Q1_shortest_0_20pct,0.7414695589669144,0.5333333333333333,39.5450431449021,4,74.14695589669144,3,60.0,4
892,A1,Inbound conveyor motor,4,40,3,3,933,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
892,A2,Sortation conveyor drive,5,80,5,4,933,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
892,A3,Vertical lift motor,4,55,4,4,933,unstratified_random,70,94,86.32146123836584,Q3_40_60pct,0.30942831009307326,0.8,24.754264807445864,2,30.942831009307326,2,80.0,2
892,A4,AGV/shuttle drive unit,2,15,2,2,933,unstratified_random,42,10,15.95535794283765,Q1_shortest_0_20pct,0.8723571364572988,0.4,34.894285458291954,1,87.23571364572989,1,40.0,5
892,A5,Packing-station roller motor,3,35,3,2,933,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.5333333333333333,13.065057194044288,3,24.49698223883304,3,60.0,4
893,A1,Inbound conveyor motor,4,40,3,3,934,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
893,A2,Sortation conveyor drive,5,80,5,4,934,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.9333333333333333,21.15141716220416,4,22.66223267379017,4,100.0,1
893,A3,Vertical lift motor,4,55,4,4,934,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.8,42.740241184610746,2,53.42530148076343,3,80.0,2
893,A4,AGV/shuttle drive unit,2,15,2,2,934,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.4,24.783913292228192,3,61.95978323057047,2,40.0,5
893,A5,Packing-station roller motor,3,35,3,2,934,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.5333333333333333,43.14187673160108,1,80.89101887175202,1,60.0,4
894,A1,Inbound conveyor motor,4,40,3,3,935,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.6666666666666667,53.2468619454052,1,79.8702929181078,1,80.0,2
894,A2,Sortation conveyor drive,5,80,5,4,935,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.9333333333333333,49.8636147153792,2,53.42530148076343,3,100.0,1
894,A3,Vertical lift motor,4,55,4,4,935,unstratified_random,87,116,144.3579823471946,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
894,A4,AGV/shuttle drive unit,2,15,2,2,935,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.4,30.303037106879056,3,75.75759276719764,2,40.0,5
894,A5,Packing-station roller motor,3,35,3,2,935,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
895,A1,Inbound conveyor motor,4,40,3,3,936,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.6666666666666667,20.156981695823593,3,30.235472543735387,3,80.0,2
895,A2,Sortation conveyor drive,5,80,5,4,936,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
895,A3,Vertical lift motor,4,55,4,4,936,unstratified_random,70,94,86.32146123836584,Q3_40_60pct,0.30942831009307326,0.8,24.754264807445864,2,30.942831009307326,2,80.0,2
895,A4,AGV/shuttle drive unit,2,15,2,2,936,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.4,32.37256402535036,1,80.93141006337589,1,40.0,5
895,A5,Packing-station roller motor,3,35,3,2,936,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
896,A1,Inbound conveyor motor,4,40,3,3,937,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.6666666666666667,13.843056916025944,3,20.764585374038912,3,80.0,2
896,A2,Sortation conveyor drive,5,80,5,4,937,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.9333333333333333,84.76956926091366,1,90.82453849383606,1,100.0,1
896,A3,Vertical lift motor,4,55,4,4,937,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.8,0.0,5,0.0,5,80.0,2
896,A4,AGV/shuttle drive unit,2,15,2,2,937,unstratified_random,40,28,26.358548153514647,Q1_shortest_0_20pct,0.7891316147718828,0.4,31.565264590875316,2,78.91316147718828,2,40.0,5
896,A5,Packing-station roller motor,3,35,3,2,937,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.5333333333333333,1.3583791056955559,4,2.5469608231791674,4,60.0,4
897,A1,Inbound conveyor motor,4,40,3,3,938,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
897,A2,Sortation conveyor drive,5,80,5,4,938,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.9333333333333333,22.2052097009109,2,23.79129610811882,2,100.0,1
897,A3,Vertical lift motor,4,55,4,4,938,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.8,16.58405373991724,3,20.73006717489655,3,80.0,2
897,A4,AGV/shuttle drive unit,2,15,2,2,938,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
897,A5,Packing-station roller motor,3,35,3,2,938,unstratified_random,36,19,22.29101002400674,Q1_shortest_0_20pct,0.8216719198079461,0.5333333333333333,43.822502389757126,1,82.16719198079461,1,60.0,4
898,A1,Inbound conveyor motor,4,40,3,3,939,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.6666666666666667,61.3069688348473,2,91.96045325227094,1,80.0,2
898,A2,Sortation conveyor drive,5,80,5,4,939,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.9333333333333333,69.0544778027883,1,73.98694050298747,2,100.0,1
898,A3,Vertical lift motor,4,55,4,4,939,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.8,31.379789480089784,3,39.22473685011223,4,80.0,2
898,A4,AGV/shuttle drive unit,2,15,2,2,939,unstratified_random,93,85,42.17809886645809,Q2_20_40pct,0.6625752090683352,0.4,26.50300836273341,4,66.25752090683352,3,40.0,5
898,A5,Packing-station roller motor,3,35,3,2,939,unstratified_random,57,103,83.29315372594353,Q3_40_60pct,0.3336547701924518,0.5333333333333333,17.794921076930763,5,33.36547701924518,5,60.0,4
899,A1,Inbound conveyor motor,4,40,3,3,940,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.6666666666666667,34.46603009270278,2,51.699045139054164,2,80.0,2
899,A2,Sortation conveyor drive,5,80,5,4,940,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
899,A3,Vertical lift motor,4,55,4,4,940,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.8,49.567826584456384,1,61.95978323057047,1,80.0,2
899,A4,AGV/shuttle drive unit,2,15,2,2,940,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.4,0.0,3,0.0,3,40.0,5
899,A5,Packing-station roller motor,3,35,3,2,940,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
900,A1,Inbound conveyor motor,4,40,3,3,941,unstratified_random,17,50,51.778940468972905,Q2_20_40pct,0.5857684762482167,0.6666666666666667,39.05123174988112,3,58.57684762482167,3,80.0,2
900,A2,Sortation conveyor drive,5,80,5,4,941,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.9333333333333333,81.26858547838724,1,87.07348444112918,2,100.0,1
900,A3,Vertical lift motor,4,55,4,4,941,unstratified_random,49,21,13.44996942007384,Q1_shortest_0_20pct,0.8924002446394093,0.8,71.39201957115274,2,89.24002446394093,1,80.0,2
900,A4,AGV/shuttle drive unit,2,15,2,2,941,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
900,A5,Packing-station roller motor,3,35,3,2,941,unstratified_random,96,137,137.09402180530702,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
901,A1,Inbound conveyor motor,4,40,3,3,942,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.6666666666666667,44.99027514855773,2,67.48541272283659,3,80.0,2
901,A2,Sortation conveyor drive,5,80,5,4,942,unstratified_random,34,7,11.177676889867849,Q1_shortest_0_20pct,0.9105785848810573,0.9333333333333333,84.98733458889868,1,91.05785848810572,1,100.0,1
901,A3,Vertical lift motor,4,55,4,4,942,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.8,18.129786139032138,4,22.66223267379017,4,80.0,2
901,A4,AGV/shuttle drive unit,2,15,2,2,942,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.4,35.83830868387365,3,89.59577170968412,2,40.0,5
901,A5,Packing-station roller motor,3,35,3,2,942,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
902,A1,Inbound conveyor motor,4,40,3,3,943,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.6666666666666667,16.331321492555364,5,24.49698223883304,5,80.0,2
902,A2,Sortation conveyor drive,5,80,5,4,943,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.9333333333333333,23.790037559372177,4,25.48932595647019,4,100.0,1
902,A3,Vertical lift motor,4,55,4,4,943,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.8,49.567826584456384,1,61.95978323057047,2,80.0,2
902,A4,AGV/shuttle drive unit,2,15,2,2,943,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.4,30.303037106879056,2,75.75759276719764,1,40.0,5
902,A5,Packing-station roller motor,3,35,3,2,943,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.5333333333333333,28.49349412307383,3,53.42530148076343,3,60.0,4
903,A1,Inbound conveyor motor,4,40,3,3,944,unstratified_random,39,142,172.98448712201755,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
903,A2,Sortation conveyor drive,5,80,5,4,944,unstratified_random,81,8,12.767256508974471,Q1_shortest_0_20pct,0.8978619479282042,0.9333333333333333,83.80044847329907,1,89.78619479282042,1,100.0,1
903,A3,Vertical lift motor,4,55,4,4,944,unstratified_random,51,114,102.38736822787688,Q4_60_80pct,0.180901054176985,0.8,14.4720843341588,4,18.0901054176985,4,80.0,2
903,A4,AGV/shuttle drive unit,2,15,2,2,944,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.4,32.37256402535036,2,80.93141006337589,2,40.0,5
903,A5,Packing-station roller motor,3,35,3,2,944,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.5333333333333333,27.57282407416222,3,51.699045139054164,3,60.0,4
904,A1,Inbound conveyor motor,4,40,3,3,945,unstratified_random,50,79,131.9611497166465,Q4_60_80pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
904,A2,Sortation conveyor drive,5,80,5,4,945,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.9333333333333333,28.21977437415303,3,30.235472543735387,4,100.0,1
904,A3,Vertical lift motor,4,55,4,4,945,unstratified_random,58,37,44.85465760060767,Q2_20_40pct,0.6411627391951387,0.8,51.293019135611104,1,64.11627391951387,2,80.0,2
904,A4,AGV/shuttle drive unit,2,15,2,2,945,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.4,24.783913292228192,4,61.95978323057047,3,40.0,5
904,A5,Packing-station roller motor,3,35,3,2,945,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.5333333333333333,49.045575067877834,2,91.96045325227094,1,60.0,4
905,A1,Inbound conveyor motor,4,40,3,3,946,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.6666666666666667,15.108155115860116,2,22.66223267379017,2,80.0,2
905,A2,Sortation conveyor drive,5,80,5,4,946,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.9333333333333333,7.484497095965814,4,8.019104031391944,4,100.0,1
905,A3,Vertical lift motor,4,55,4,4,946,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
905,A4,AGV/shuttle drive unit,2,15,2,2,946,unstratified_random,34,7,11.177676889867849,Q1_shortest_0_20pct,0.9105785848810573,0.4,36.42314339524229,1,91.05785848810572,1,40.0,5
905,A5,Packing-station roller motor,3,35,3,2,946,unstratified_random,51,114,102.38736822787688,Q4_60_80pct,0.180901054176985,0.5333333333333333,9.648056222772533,3,18.0901054176985,3,60.0,4
906,A1,Inbound conveyor motor,4,40,3,3,947,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
906,A2,Sortation conveyor drive,5,80,5,4,947,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
906,A3,Vertical lift motor,4,55,4,4,947,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.8,31.340435434410463,2,39.175544293013076,2,80.0,2
906,A4,AGV/shuttle drive unit,2,15,2,2,947,unstratified_random,40,28,26.358548153514647,Q1_shortest_0_20pct,0.7891316147718828,0.4,31.565264590875316,1,78.91316147718828,1,40.0,5
906,A5,Packing-station roller motor,3,35,3,2,947,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
907,A1,Inbound conveyor motor,4,40,3,3,948,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
907,A2,Sortation conveyor drive,5,80,5,4,948,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.9333333333333333,36.56384134014554,2,39.175544293013076,4,100.0,1
907,A3,Vertical lift motor,4,55,4,4,948,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.8,41.359236111243334,1,51.699045139054164,2,80.0,2
907,A4,AGV/shuttle drive unit,2,15,2,2,948,unstratified_random,36,19,22.29101002400674,Q1_shortest_0_20pct,0.8216719198079461,0.4,32.866876792317846,3,82.16719198079461,1,40.0,5
907,A5,Packing-station roller motor,3,35,3,2,948,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.5333333333333333,27.537515520488565,4,51.63284160091606,3,60.0,4
908,A1,Inbound conveyor motor,4,40,3,3,949,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.6666666666666667,26.14982456674149,4,39.22473685011223,4,80.0,2
908,A2,Sortation conveyor drive,5,80,5,4,949,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.9333333333333333,4.546901972335713,5,4.8716806846454075,5,100.0,1
908,A3,Vertical lift motor,4,55,4,4,949,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.8,59.18955240238998,1,73.98694050298747,3,80.0,2
908,A4,AGV/shuttle drive unit,2,15,2,2,949,unstratified_random,35,11,10.318035788709574,Q1_shortest_0_20pct,0.9174557136903234,0.4,36.69822854761294,3,91.74557136903235,1,40.0,5
908,A5,Packing-station roller motor,3,35,3,2,949,unstratified_random,81,8,12.767256508974471,Q1_shortest_0_20pct,0.8978619479282042,0.5333333333333333,47.88597055617089,2,89.78619479282042,2,60.0,4
909,A1,Inbound conveyor motor,4,40,3,3,950,unstratified_random,84,58,54.07820667708313,Q2_20_40pct,0.567374346583335,0.6666666666666667,37.824956438889004,2,56.7374346583335,1,80.0,2
909,A2,Sortation conveyor drive,5,80,5,4,950,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.9333333333333333,23.790037559372177,3,25.48932595647019,4,100.0,1
909,A3,Vertical lift motor,4,55,4,4,950,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.8,42.740241184610746,1,53.42530148076343,2,80.0,2
909,A4,AGV/shuttle drive unit,2,15,2,2,950,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.4,19.585264623522633,4,48.963161558806576,3,40.0,5
909,A5,Packing-station roller motor,3,35,3,2,950,unstratified_random,50,79,131.9611497166465,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
910,A1,Inbound conveyor motor,4,40,3,3,951,unstratified_random,76,10,10.049433434661326,Q1_shortest_0_20pct,0.9196045325227094,0.6666666666666667,61.3069688348473,2,91.96045325227094,1,80.0,2
910,A2,Sortation conveyor drive,5,80,5,4,951,unstratified_random,34,7,11.177676889867849,Q1_shortest_0_20pct,0.9105785848810573,0.9333333333333333,84.98733458889868,1,91.05785848810572,2,100.0,1
910,A3,Vertical lift motor,4,55,4,4,951,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.8,59.18955240238998,3,73.98694050298747,3,80.0,2
910,A4,AGV/shuttle drive unit,2,15,2,2,951,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.4,14.567813598391252,5,36.41953399597813,5,40.0,5
910,A5,Packing-station roller motor,3,35,3,2,951,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.5333333333333333,20.893623622940307,4,39.175544293013076,4,60.0,4
911,A1,Inbound conveyor motor,4,40,3,3,952,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.6666666666666667,53.95427337558394,1,80.93141006337589,1,80.0,2
911,A2,Sortation conveyor drive,5,80,5,4,952,unstratified_random,19,87,106.94874018187056,Q4_60_80pct,0.14441007854503551,0.9333333333333333,13.478273997536649,3,14.441007854503551,4,100.0,1
911,A3,Vertical lift motor,4,55,4,4,952,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.8,42.740241184610746,2,53.42530148076343,2,80.0,2
911,A4,AGV/shuttle drive unit,2,15,2,2,952,unstratified_random,51,114,102.38736822787688,Q4_60_80pct,0.180901054176985,0.4,7.2360421670794,4,18.0901054176985,3,40.0,5
911,A5,Packing-station roller motor,3,35,3,2,952,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
912,A1,Inbound conveyor motor,4,40,3,3,953,unstratified_random,81,8,12.767256508974471,Q1_shortest_0_20pct,0.8978619479282042,0.6666666666666667,59.857463195213626,2,89.78619479282042,2,80.0,2
912,A2,Sortation conveyor drive,5,80,5,4,953,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.9333333333333333,84.76956926091366,1,90.82453849383606,1,100.0,1
912,A3,Vertical lift motor,4,55,4,4,953,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
912,A4,AGV/shuttle drive unit,2,15,2,2,953,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
912,A5,Packing-station roller motor,3,35,3,2,953,unstratified_random,36,19,22.29101002400674,Q1_shortest_0_20pct,0.8216719198079461,0.5333333333333333,43.822502389757126,3,82.16719198079461,3,60.0,4
913,A1,Inbound conveyor motor,4,40,3,3,954,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.6666666666666667,19.683082187830372,3,29.524623281745555,4,80.0,2
913,A2,Sortation conveyor drive,5,80,5,4,954,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
913,A3,Vertical lift motor,4,55,4,4,954,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.8,45.33820054137692,1,56.67275067672115,2,80.0,2
913,A4,AGV/shuttle drive unit,2,15,2,2,954,unstratified_random,49,21,13.44996942007384,Q1_shortest_0_20pct,0.8924002446394093,0.4,35.69600978557637,2,89.24002446394093,1,40.0,5
913,A5,Packing-station roller motor,3,35,3,2,954,unstratified_random,57,103,83.29315372594353,Q3_40_60pct,0.3336547701924518,0.5333333333333333,17.794921076930763,4,33.36547701924518,3,60.0,4
914,A1,Inbound conveyor motor,4,40,3,3,955,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
914,A2,Sortation conveyor drive,5,80,5,4,955,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.9333333333333333,20.584362895309848,3,22.054674530689123,3,100.0,1
914,A3,Vertical lift motor,4,55,4,4,955,unstratified_random,50,79,131.9611497166465,Q4_60_80pct,0.0,0.8,0.0,4,0.0,4,80.0,2
914,A4,AGV/shuttle drive unit,2,15,2,2,955,unstratified_random,20,16,23.928748965669588,Q1_shortest_0_20pct,0.8085700082746433,0.4,32.34280033098573,1,80.85700082746433,1,40.0,5
914,A5,Packing-station roller motor,3,35,3,2,955,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.5333333333333333,26.11368616469684,2,48.963161558806576,2,60.0,4
915,A1,Inbound conveyor motor,4,40,3,3,956,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
915,A2,Sortation conveyor drive,5,80,5,4,956,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.9333333333333333,75.5359827258175,1,80.93141006337589,1,100.0,1
915,A3,Vertical lift motor,4,55,4,4,956,unstratified_random,16,84,112.36753252847032,Q4_60_80pct,0.10105973977223748,0.8,8.084779181778998,3,10.105973977223748,3,80.0,2
915,A4,AGV/shuttle drive unit,2,15,2,2,956,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
915,A5,Packing-station roller motor,3,35,3,2,956,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.5333333333333333,26.11368616469684,2,48.963161558806576,2,60.0,4
916,A1,Inbound conveyor motor,4,40,3,3,957,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
916,A2,Sortation conveyor drive,5,80,5,4,957,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.9333333333333333,57.82193477773591,1,61.95207297614562,1,100.0,1
